DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r
1.964213,21.985,2.335,0.457,0.833,22.45,23.081,21.9,21.099,21.665,0.4284,0.55,0.16700000000000004
1.974997,21.719,2.425,0.882,0.766,22.948,23.014,21.759,21.407,20.869,0.4333,1.19,0.23399999999999999
1.976545,21.092,2.283,1.29,0.05,23.822,22.088,21.11,20.759,20.936,0.2842,2.71,0.95
1.991362,21.704,2.352,0.643,0.15,23.089,22.461,21.598,21.044,21.006,0.5367,1.49,0.85
1.995536,21.221,2.395,0.708,0.1,22.415,22.377,21.297,20.896,20.686,0.4655,1.12,0.9
1.997638,20.754,2.737,0.882,0.891,22.006,21.704,20.678,20.252,20.284,0.4704,1.33,0.10899999999999999
2.004577,21.276,2.596,0.919,0.05,22.695,22.083,21.182,20.974,21.509,0.2036,1.51,0.95
1.982907,20.304,2.03,0.415,0.45,23.15,21.149,20.261,19.754,19.333,0.3327,2.89,0.55
1.987553,21.183,2.642,0.913,0.224,23.888,22.381,21.04,19.882,19.249,0.6196,2.85,0.776
1.998748,21.321,1.853,0.37,0.4,23.329,22.423,21.137,20.688,20.503,0.3942,2.19,0.6
1.978723,19.851,3.929,2.784,0.781,21.202,20.168,19.825,19.598,19.572,0.1096,1.38,0.21899999999999997
2.00273,19.738,4.374,4.252,0.45,21.014,20.01,19.689,19.503,19.492,0.1193,1.32,0.55
1.996701,20.842,2.227,0.569,0.421,25.153,22.73,20.662,20.113,19.655,0.3931,4.49,0.579
2.002902,20.138,3.502,1.927,0.449,22.737,21.687,20.206,19.431,19.214,0.4644,2.53,0.5509999999999999
2.011023,20.164,2.219,0.458,0.414,21.838,20.814,20.159,19.743,19.498,0.2231,1.68,0.5860000000000001
2.021968,20.802,2.516,1.047,0.453,21.417,21.407,20.657,20.512,20.417,0.3989,0.76,0.5469999999999999
1.998244,21.586,1.692,0.351,0.914,22.535,22.048,21.423,21.572,21.909,0.22,1.11,0.08599999999999997
2.005229,21.857,2.213,0.667,0.25,22.298,22.466,21.486,21.019,21.629,0.3009,0.81,0.75
2.015699,20.215,2.901,1.702,0.514,21.323,20.899,20.192,19.775,19.522,0.3904,1.13,0.486
2.015243,20.305,5.042,3.953,0.373,25.061,20.787,20.29,20.022,20.853,0.1672,4.77,0.627
2.0103,18.154,3.346,2.166,0.226,20.812,19.033,18.14,17.659,17.338,0.1285,2.67,0.774
2.023271,20.564,2.294,0.533,0.798,21.958,21.558,20.53,20.07,19.778,0.47,1.43,0.20199999999999996
2.005957,19.99,2.396,0.378,0.501,22.63,21.374,20.071,19.557,19.217,0.3245,2.56,0.499
2.009226,21.347,2.154,0.579,0.05,24.798,22.716,21.194,20.305,19.999,0.509,3.6,0.95
2.00451,20.348,2.578,1.111,0.347,22.805,21.327,20.275,19.821,19.757,0.3301,2.53,0.653
2.005535,20.979,2.551,1.278,0.375,22.937,21.653,20.825,20.475,20.485,0.2949,2.11,0.625
2.009366,21.086,2.971,4.931,0.1,22.279,22.873,20.837,19.657,19.11,0.6016,1.44,0.9
2.01241,21.882,2.971,2.437,0.238,23.193,23.011,21.563,20.409,20.382,0.6067,1.63,0.762
2.041294,21.589,2.97,1.331,0.079,25.117,21.888,21.667,21.376,20.863,0.2149,3.45,0.921
2.040405,21.1,2.211,0.863,0.35,22.84,21.722,21.033,21.158,20.679,0.305,1.81,0.65
2.030455,19.107,2.959,0.648,0.93,21.796,20.263,19.136,18.637,18.285,0.2326,2.66,0.06999999999999995
2.023747,19.572,3.832,3.049,0.299,21.259,20.299,19.523,19.04,18.793,0.2259,1.74,0.7010000000000001
2.024759,21.459,2.087,0.983,0.05,22.733,21.372,21.147,20.74,20.39,0.2593,1.59,0.95
2.029947,21.438,3.504,0.751,0.345,25.186,23.03,21.332,20.538,20.114,0.4796,3.85,0.655
2.032613,20.792,2.971,1.484,0.695,25.841,22.472,20.742,19.625,19.21,0.5781,5.1,0.30500000000000005
1.991047,20.692,2.065,0.53,0.05,23.705,21.348,20.632,20.115,20.347,0.2589,3.07,0.95
1.989112,18.257,6.188,9.892,0.127,19.589,18.507,18.155,17.973,18.597,0.075,1.43,0.873
2.002649,20.25,3.153,2.328,0.498,21.169,20.912,20.164,19.766,19.617,0.4345,1.0,0.502
2.004266,20.406,3.756,1.6,0.357,21.887,21.107,20.365,19.989,19.525,0.352,1.52,0.643
2.004597,21.811,2.971,1.564,0.05,25.904,22.648,21.841,21.693,21.955,0.2066,4.06,0.95
2.010125,21.489,2.971,2.125,0.397,23.623,23.686,21.766,22.877,22.904,0.3269,1.86,0.603
2.016929,21.973,2.174,0.676,0.05,25.088,22.746,21.937,21.879,21.513,0.2852,3.15,0.95
2.027647,20.901,2.149,0.401,0.569,22.481,22.664,20.941,20.12,19.735,0.5015,1.54,0.43100000000000005
2.024792,21.531,2.842,1.078,0.45,25.823,22.388,21.513,20.929,20.477,0.4536,4.31,0.55
2.032453,21.947,1.905,0.802,0.05,22.56,22.418,21.578,21.201,20.556,0.4604,0.98,0.95
2.013701,20.042,2.341,0.503,0.659,24.225,21.671,20.054,19.545,19.218,0.342,4.17,0.34099999999999997
2.017525,20.075,3.441,1.301,0.695,22.623,21.511,19.945,19.308,18.828,0.4014,2.68,0.30500000000000005
2.035833,20.869,3.76,4.129,0.167,22.998,23.446,20.562,19.807,19.639,0.4408,2.44,0.833
2.040907,21.325,1.575,0.428,0.513,22.659,21.924,21.33,21.245,20.947,0.2904,1.33,0.487
2.037485,21.826,1.782,0.882,0.05,23.867,23.382,21.766,23.227,21.591,0.3741,2.1,0.95
2.042915,21.567,2.97,1.543,0.2,25.318,22.78,21.622,21.37,21.483,0.3035,3.7,0.8
2.024327,21.745,2.638,1.184,0.35,23.113,22.352,21.556,21.243,22.547,0.18,1.56,0.65
2.026488,21.85,2.971,1.099,0.15,22.362,22.71,21.824,21.912,22.013,0.3787,0.54,0.85
2.029025,20.337,2.247,0.843,0.339,22.637,20.964,20.21,19.784,19.523,0.2348,2.43,0.661
2.026215,21.669,1.921,0.462,0.05,22.328,21.933,21.403,21.391,21.602,0.2882,0.93,0.95
2.028677,20.559,3.049,1.726,0.379,22.257,20.892,20.566,20.567,20.764,0.1735,1.69,0.621
2.022779,21.532,2.971,0.972,0.17,22.57,22.846,21.771,21.711,22.15,0.2857,0.8,0.83
2.044109,21.354,1.525,0.306,0.5,23.479,21.964,21.236,21.122,21.17,0.238,2.24,0.5
2.037147,21.489,2.97,3.598,0.05,23.799,22.374,21.731,21.482,23.345,0.1697,2.07,0.95
2.048309,21.375,1.491,0.247,0.992,23.607,24.369,21.279,20.938,20.673,0.3628,2.33,0.008000000000000007
2.046253,19.583,3.115,0.915,0.65,23.078,21.217,19.691,19.148,18.818,0.3027,3.39,0.35
2.042912,19.714,1.829,0.321,0.911,22.907,21.006,19.742,19.28,18.882,0.2383,3.16,0.08899999999999997
2.030552,18.898,3.828,2.742,0.382,20.171,19.081,18.714,18.529,18.474,0.079,1.46,0.618
2.023974,19.899,2.335,0.473,0.997,20.937,20.179,19.823,19.544,19.739,0.1346,1.11,0.0030000000000000027
2.029464,20.111,2.567,0.938,0.75,21.268,20.96,20.015,19.767,19.269,0.3681,1.25,0.25
2.021473,21.747,2.283,0.569,0.597,22.599,22.253,21.424,21.268,21.147,0.3846,1.18,0.403
2.047344,21.298,2.614,1.25,0.205,22.434,21.643,21.263,21.133,21.192,0.2368,1.17,0.795
2.038068,20.69,1.779,0.589,0.429,22.37,21.733,20.619,20.176,20.043,0.4282,1.75,0.571
2.04402,21.509,1.885,0.983,0.15,23.218,22.217,21.28,20.769,20.817,0.4239,1.94,0.85
2.038114,21.561,7.359,2.587,0.176,26.009,22.26,21.405,20.531,20.307,0.5643,4.6,0.8240000000000001
2.05707,20.654,7.359,3.725,0.147,23.509,21.877,20.419,19.838,19.388,0.3769,3.09,0.853
2.041083,21.371,1.833,0.607,0.1,25.19,22.502,21.291,20.672,20.378,0.3927,3.9,0.9
2.051952,21.684,2.08,0.798,0.479,22.446,22.627,21.79,21.501,20.781,0.4353,0.66,0.521
2.047282,21.733,1.535,1.064,0.05,23.098,23.049,21.363,20.867,20.546,0.3947,1.73,0.95
2.051016,20.342,2.249,1.14,0.875,22.536,21.316,20.392,19.891,19.471,0.3543,2.14,0.125
2.059476,20.003,3.815,4.635,0.536,23.038,20.614,19.93,19.656,19.345,0.163,3.11,0.46399999999999997
2.057324,21.969,2.486,1.663,0.274,24.727,22.337,21.6,20.961,20.677,0.4325,3.13,0.726
2.053197,20.926,2.443,1.67,0.442,22.067,21.524,20.939,20.631,20.859,0.318,1.13,0.558
2.056272,21.257,2.97,2.824,0.76,21.877,23.015,20.862,20.846,21.619,0.2936,1.02,0.24
2.044361,21.652,2.207,1.988,0.05,23.375,22.672,21.407,20.739,20.41,0.4819,1.97,0.95
2.052552,20.248,2.467,1.599,0.68,21.307,20.794,20.138,20.039,19.954,0.3156,1.17,0.31999999999999995
2.070979,17.236,8.831,15.041,0.623,18.808,17.655,17.191,16.891,16.682,0.059,1.62,0.377
2.061014,21.489,1.968,1.083,0.216,23.848,22.838,21.495,21.311,21.504,0.3642,2.35,0.784
2.07415,21.713,1.617,0.565,0.05,25.544,22.915,21.586,21.065,20.675,0.3609,3.96,0.95
2.076129,20.724,2.71,0.681,0.724,26.435,22.766,20.696,19.911,19.339,0.476,5.74,0.276
1.898605,21.108,3.42,3.258,0.15,23.39,21.726,20.947,20.742,20.542,0.2636,2.44,0.85
1.91085,21.323,2.205,0.747,0.521,22.437,21.728,21.25,20.794,20.076,0.5429,1.19,0.479
1.926574,21.16,2.97,6.26,0.05,23.253,21.707,20.957,20.072,19.772,0.6428,2.3,0.95
1.916817,20.603,2.378,0.728,1.0,22.25,21.552,20.462,20.15,19.641,0.3958,1.79,0.0
1.915769,21.536,2.151,0.835,0.395,23.98,22.532,21.525,21.214,20.578,0.376,2.46,0.605
1.921573,21.916,2.97,0.613,0.05,24.38,23.101,22.01,21.949,22.61,0.1852,2.37,0.95
1.942238,20.884,18.022,1.0,0.05,24.982,23.392,21.68,20.706,20.356,0.5331,3.3,0.95
1.954702,20.828,2.78,1.537,0.583,24.513,21.347,20.841,20.685,21.707,0.1285,3.67,0.41700000000000004
1.933273,19.743,5.135,6.372,0.482,21.053,19.867,19.578,19.352,19.091,0.087,1.48,0.518
1.925359,19.037,3.03,1.047,0.228,22.386,20.354,19.023,18.454,18.103,0.2463,3.36,0.772
1.948783,19.641,2.101,0.365,1.0,21.803,20.624,19.615,19.299,18.885,0.3141,2.19,0.0
1.938082,21.306,1.969,1.091,0.05,21.777,21.772,21.172,20.67,20.624,0.5838,0.61,0.95
1.95401,21.535,2.389,0.708,0.092,23.152,22.212,21.399,20.969,20.304,0.4684,1.75,0.908
1.939933,21.228,3.233,0.975,0.677,23.001,22.392,21.281,21.015,20.77,0.415,1.72,0.32299999999999995
1.940675,20.19,2.759,1.107,0.55,22.578,21.752,20.179,19.429,18.992,0.4574,2.4,0.44999999999999996
1.944653,21.032,2.328,0.882,0.49,25.682,22.492,20.945,20.355,19.864,0.3912,4.74,0.51
1.939963,19.618,4.245,2.301,0.78,21.648,20.415,19.396,18.746,18.308,0.3581,2.25,0.21999999999999997
1.940443,21.612,1.615,0.322,0.67,22.615,21.571,21.435,21.363,20.868,0.2947,1.18,0.32999999999999996
1.950564,21.36,7.36,0.875,0.311,22.827,22.936,21.66,21.287,21.324,0.4568,1.17,0.6890000000000001
1.954321,17.342,6.12,3.457,0.929,19.942,18.34,17.161,16.621,16.294,0.1998,2.78,0.07099999999999995
1.94789,19.712,2.112,0.458,0.276,24.572,21.066,19.744,19.256,19.027,0.2563,4.83,0.724
1.948337,21.934,2.322,0.814,0.076,22.555,22.173,21.874,21.085,20.844,0.723,0.68,0.924
1.986767,21.938,1.962,0.769,0.05,22.545,22.802,21.729,21.13,20.755,0.5165,0.82,0.95
1.982081,20.888,2.874,1.69,0.103,22.885,21.588,20.713,20.38,19.863,0.3649,2.17,0.897
1.966822,21.473,2.115,0.732,0.257,22.433,22.031,21.127,20.781,20.733,0.4486,1.31,0.743
1.961388,21.776,1.849,0.708,0.7,23.793,22.714,21.623,20.847,20.762,0.5349,2.17,0.30000000000000004
1.957745,21.829,1.869,0.685,0.05,23.813,22.417,21.506,21.467,20.742,0.3656,2.31,0.95
1.944059,21.489,2.673,0.784,0.692,23.835,22.495,21.416,20.846,20.484,0.453,2.42,0.30800000000000005
1.961333,21.822,2.252,0.708,0.478,22.386,22.359,21.642,20.974,20.253,0.6511,0.74,0.522
1.989435,18.848,3.479,1.054,0.818,22.997,20.28,18.832,18.269,17.994,0.2744,4.16,0.18200000000000005
1.991889,19.778,2.86,1.159,0.662,23.882,20.854,19.633,19.127,18.764,0.2347,4.25,0.33799999999999997
1.968257,21.282,2.808,0.656,0.05,22.836,22.184,21.471,21.103,20.836,0.4177,1.36,0.95
1.980344,21.755,2.294,1.62,0.15,26.177,22.418,21.501,20.806,21.197,0.3076,4.68,0.85
1.979436,20.438,2.984,1.396,0.4,21.843,20.87,20.428,20.05,20.029,0.1754,1.41,0.6
1.984779,21.764,2.375,0.766,0.719,26.506,22.633,21.524,20.722,20.523,0.5251,4.98,0.281
1.976865,21.223,2.51,1.025,0.582,22.117,21.916,20.981,20.327,19.825,0.566,1.14,0.41800000000000004
1.96821,20.354,2.448,1.369,0.308,21.933,20.864,20.26,19.839,19.701,0.1919,1.67,0.692
1.988889,21.982,2.13,0.575,0.3,23.339,22.81,21.459,20.767,20.22,0.4962,1.88,0.7
1.975978,21.244,2.403,1.099,0.05,23.095,23.013,21.153,20.18,19.836,0.5301,1.94,0.95
1.98579,20.119,2.618,1.463,0.178,22.027,21.124,20.093,19.622,19.517,0.3911,1.93,0.8220000000000001
1.984795,17.476,3.358,1.556,0.619,19.799,18.18,17.378,16.955,16.672,0.0936,2.42,0.381
2.001922,20.748,2.08,0.684,0.264,22.284,21.331,20.665,20.231,20.201,0.319,1.62,0.736
2.009755,21.506,3.055,3.185,0.076,23.093,21.676,21.044,20.747,20.458,0.2594,2.05,0.924
1.996726,20.16,11.306,1.042,0.65,22.927,21.898,20.411,19.868,19.395,0.3909,2.52,0.35
1.998677,21.693,2.754,0.812,0.85,22.58,22.434,21.53,22.006,20.992,0.3739,1.05,0.15000000000000002
2.003825,20.365,5.406,1.12,0.9,23.898,21.847,20.447,20.107,20.1,0.351,3.45,0.09999999999999998
2.031914,19.755,2.49,0.88,0.3,21.341,20.376,19.651,19.253,19.143,0.1978,1.69,0.7
2.01738,20.721,2.264,0.471,0.317,22.816,21.414,20.637,20.285,19.86,0.3065,2.18,0.683
2.02551,21.111,2.307,0.681,0.359,22.226,21.585,21.089,21.214,20.563,0.3879,1.14,0.641
2.023165,21.324,2.944,1.058,0.45,22.992,22.243,21.448,21.194,20.451,0.4237,1.54,0.55
2.006674,21.536,1.981,0.535,0.15,24.974,22.71,21.482,20.962,20.597,0.3772,3.49,0.85
2.013995,21.433,2.97,1.577,0.4,22.945,22.346,21.419,21.092,21.698,0.2326,1.53,0.6
2.017001,21.197,2.029,0.518,0.309,22.392,21.6,21.162,21.147,20.475,0.3753,1.23,0.6910000000000001
2.017371,21.466,2.361,1.179,0.4,24.464,21.686,21.261,20.632,21.897,0.2194,3.2,0.6
2.036032,21.628,2.97,2.773,0.28,23.3,22.155,21.328,20.681,21.167,0.3072,1.97,0.72
2.031157,21.314,2.97,1.64,0.45,23.879,22.129,21.222,21.3,20.747,0.3348,2.66,0.55
2.027534,21.344,2.899,1.774,0.234,22.44,22.211,21.088,20.713,20.399,0.461,1.35,0.766
2.027933,21.808,2.129,0.882,0.223,22.558,22.431,21.401,20.867,20.204,0.5135,1.16,0.777
2.027485,21.681,2.955,0.882,0.426,23.456,23.148,21.753,20.491,19.747,0.6818,1.7,0.5740000000000001
1.996451,19.698,2.612,1.238,0.633,21.256,20.381,19.709,19.351,19.162,0.2091,1.55,0.367
2.007747,21.616,2.638,0.617,0.7,23.222,22.167,21.509,20.879,20.147,0.5979,1.71,0.30000000000000004
2.007909,21.59,2.375,0.708,0.576,22.564,21.979,21.473,20.649,21.195,0.3312,1.09,0.42400000000000004
1.999047,21.744,2.97,1.887,0.05,25.698,23.002,21.464,19.908,19.263,0.6769,4.23,0.95
2.009773,20.712,1.959,0.366,0.631,24.215,22.106,20.625,20.113,19.653,0.3562,3.59,0.369
2.022258,21.396,2.888,1.508,0.093,22.176,22.475,21.275,20.817,20.312,0.4673,0.9,0.907
2.019781,21.642,2.015,0.524,0.235,22.646,22.16,21.515,21.346,21.277,0.3575,1.13,0.765
2.004892,21.506,2.378,1.163,0.351,23.298,21.753,21.253,21.11,21.413,0.1718,2.04,0.649
2.023015,20.61,2.574,1.061,0.674,21.945,21.924,20.543,20.06,19.694,0.4227,1.4,0.32599999999999996
2.017748,21.37,6.067,1.794,0.05,22.986,22.472,21.697,21.774,20.913,0.3822,1.29,0.95
2.015057,21.868,2.97,3.24,0.05,23.134,22.909,21.385,20.962,20.764,0.3943,1.75,0.95
2.038102,20.629,2.97,7.876,0.147,23.059,21.182,20.375,20.069,20.529,0.1498,2.68,0.853
2.027151,21.821,1.722,0.461,0.05,24.674,22.905,21.662,21.387,19.948,0.4216,3.01,0.95
2.036955,21.613,2.97,1.899,0.296,21.859,22.185,21.546,20.721,20.376,0.6975,0.31,0.704
2.050318,21.957,1.751,1.049,0.1,22.34,22.376,21.708,21.656,21.662,0.3799,0.63,0.9
2.020163,20.66,2.642,0.568,0.848,24.889,21.907,20.619,19.91,19.559,0.4383,4.27,0.15200000000000002
2.029055,21.716,2.148,1.301,0.154,22.933,22.22,21.348,20.682,20.409,0.5746,1.59,0.846
2.064334,21.168,1.438,0.312,0.312,23.351,22.153,21.092,20.593,20.421,0.4012,2.26,0.688
2.062929,20.496,3.757,0.382,0.689,23.024,21.806,20.638,20.189,19.743,0.393,2.39,0.31100000000000005
2.052184,21.098,1.95,0.402,0.05,23.889,22.927,21.145,20.113,19.831,0.5533,2.74,0.95
2.055025,20.672,1.965,0.497,0.762,23.289,21.847,20.655,20.328,19.713,0.3733,2.63,0.238
2.050406,21.392,1.903,1.382,0.155,22.672,22.578,21.306,20.831,20.263,0.4487,1.37,0.845
2.04185,20.115,2.057,0.882,0.911,23.701,21.721,20.104,19.566,19.319,0.3612,3.6,0.08899999999999997
2.036314,21.613,2.97,2.363,0.15,21.753,22.98,21.537,21.393,20.424,0.4302,0.22,0.85
2.072516,17.723,5.291,7.423,0.45,19.861,18.49,17.736,17.37,17.151,0.1221,2.12,0.55
2.060175,19.586,3.751,2.733,0.865,21.423,20.176,19.666,19.319,19.054,0.13,1.76,0.135
2.081413,21.259,1.732,0.568,0.501,22.842,21.895,21.235,21.203,20.88,0.2843,1.61,0.499
2.063227,20.626,4.022,0.249,0.478,22.59,21.713,20.915,20.454,20.069,0.4501,1.68,0.522
2.041122,20.987,2.344,1.183,0.485,22.634,21.616,20.74,20.082,20.147,0.5393,1.89,0.515
2.049315,21.022,2.938,1.796,0.472,22.257,21.76,20.842,20.562,20.377,0.407,1.42,0.528
2.038215,21.926,1.628,0.799,0.406,26.313,23.62,21.713,21.275,22.144,0.3603,4.6,0.594
2.031726,20.447,3.526,2.406,0.23,23.792,21.755,20.451,19.551,19.23,0.542,3.34,0.77
2.030465,21.082,3.185,1.527,0.498,22.573,22.529,20.835,20.175,19.612,0.4522,1.74,0.502
2.027467,21.557,2.178,0.612,0.05,23.845,22.631,21.366,20.534,20.449,0.5348,2.48,0.95
2.044228,21.007,1.874,0.521,0.766,22.745,21.697,20.893,20.616,20.331,0.3457,1.85,0.23399999999999999
2.053631,20.82,2.489,3.174,0.537,22.282,21.816,20.821,20.553,19.879,0.3847,1.46,0.46299999999999997
2.04891,19.851,2.052,0.799,0.667,21.495,20.561,19.888,19.561,19.287,0.2299,1.61,0.33299999999999996
2.055563,20.967,11.308,0.606,0.098,23.326,22.157,21.634,21.428,22.334,0.1675,1.69,0.902
2.077057,17.991,3.83,3.965,0.327,20.052,18.663,18.054,17.676,17.443,0.0917,2.0,0.673
2.085137,19.055,2.169,0.614,0.813,20.517,19.545,19.023,18.659,18.578,0.1515,1.49,0.18700000000000006
2.072207,21.285,3.005,1.017,0.25,22.84,22.292,21.185,20.739,20.786,0.4593,1.66,0.75
2.072915,19.773,4.717,2.756,0.354,24.058,21.348,19.723,19.214,18.392,0.4242,4.34,0.646
2.080105,19.446,3.237,1.116,0.941,26.291,21.037,19.418,18.838,18.508,0.3388,6.87,0.05900000000000005
2.066869,21.427,2.97,0.883,0.774,24.218,23.117,21.608,20.771,20.665,0.4941,2.61,0.22599999999999998
2.06956,20.903,1.892,0.949,0.35,25.158,21.931,20.979,20.59,20.168,0.3567,4.18,0.65
2.080247,19.252,2.395,0.905,0.598,23.951,20.782,19.219,18.711,18.348,0.2924,4.73,0.402
2.059173,21.821,1.735,0.922,0.673,22.377,22.341,21.741,21.43,24.045,0.1718,0.64,0.32699999999999996
2.070471,21.521,2.97,1.774,0.05,25.155,22.332,21.588,21.336,20.958,0.2785,3.57,0.95
2.100259,20.943,1.722,0.538,0.411,22.165,21.637,20.881,20.493,20.521,0.4078,1.28,0.589
2.075493,21.324,1.955,0.567,0.358,23.134,22.056,21.313,21.178,22.604,0.1456,1.82,0.642
2.080373,20.706,2.158,0.698,0.419,23.886,21.819,20.619,20.058,20.02,0.3901,3.27,0.581
2.099578,19.972,3.329,3.021,0.313,25.109,21.134,19.671,18.953,18.388,0.4424,5.44,0.687
2.095929,21.922,2.97,2.676,0.173,22.056,22.395,21.516,21.031,21.849,0.2554,0.54,0.827
2.097791,21.954,2.97,1.199,0.25,22.106,23.462,21.996,22.201,22.28,0.4102,0.11,0.75
2.096789,21.517,1.728,0.567,0.113,23.52,23.443,21.546,20.387,19.909,0.6023,1.97,0.887
2.086184,21.326,2.97,1.152,0.05,24.733,23.119,21.971,21.891,23.213,0.1765,2.76,0.95
2.118181,21.676,1.457,0.62,0.05,24.103,22.382,21.4,21.25,22.827,0.1702,2.7,0.95
2.099052,19.658,2.193,0.953,0.458,24.211,20.922,19.578,18.99,18.747,0.2672,4.63,0.542
2.072446,21.762,1.545,0.546,0.05,24.965,22.246,21.669,21.262,21.25,0.2235,3.3,0.95
2.076899,21.383,1.956,0.981,0.05,22.774,22.635,21.287,20.524,19.762,0.5318,1.49,0.95
2.067698,21.203,1.703,0.456,0.65,25.161,22.353,21.144,20.59,19.815,0.448,4.02,0.35
2.080146,21.228,2.828,1.45,0.291,25.678,22.294,21.19,20.778,20.654,0.3303,4.49,0.7090000000000001
2.088562,21.821,1.507,0.313,0.299,26.287,22.889,21.706,21.029,21.488,0.3611,4.58,0.7010000000000001
2.085189,21.319,2.97,0.443,0.05,22.923,22.801,21.461,20.2,19.72,0.6606,1.46,0.95
2.094408,19.721,3.498,1.907,0.216,22.599,21.094,19.687,19.186,18.817,0.288,2.91,0.784
2.08493,21.787,2.063,0.832,0.281,22.41,22.431,21.861,21.548,20.645,0.4802,0.55,0.719
2.092534,21.432,1.871,0.366,0.063,23.574,22.183,21.449,21.003,20.427,0.4534,2.12,0.937
2.105052,21.218,7.36,3.729,0.369,21.669,21.93,20.958,20.229,20.525,0.509,0.71,0.631
2.071862,21.778,2.97,1.484,0.05,22.815,22.954,21.759,22.171,21.352,0.3756,1.06,0.95
2.091565,21.657,2.97,1.386,0.367,22.499,22.631,21.616,21.32,21.147,0.4378,0.88,0.633
2.090954,20.657,2.386,1.661,0.163,22.277,21.378,20.646,20.444,20.193,0.283,1.63,0.837
2.085468,19.878,1.748,0.529,0.459,25.406,21.241,19.875,19.345,19.017,0.2683,5.53,0.5409999999999999
2.088267,19.987,3.151,0.571,0.305,23.911,21.849,20.237,19.606,19.205,0.3841,3.67,0.6950000000000001
2.098537,21.399,7.359,1.48,0.05,22.47,22.296,21.449,21.171,21.919,0.2039,1.02,0.95
2.095461,20.227,3.028,0.812,0.686,26.131,21.719,20.285,19.682,19.132,0.4039,5.85,0.31399999999999995
2.095339,20.018,1.48,0.271,0.824,22.342,21.632,20.027,19.486,19.304,0.3737,2.31,0.17600000000000005
2.112814,20.645,1.962,0.569,0.3,23.61,22.415,20.68,19.942,19.427,0.4545,2.93,0.7
2.103244,19.239,4.948,1.426,0.937,24.867,20.632,19.236,18.706,18.415,0.2554,5.63,0.06299999999999994
2.103809,20.401,1.639,0.478,0.103,24.946,22.154,20.404,19.831,19.469,0.3567,4.54,0.897
2.114191,20.46,2.794,1.71,0.806,21.91,21.533,20.358,20.015,19.551,0.4077,1.55,0.19399999999999995
2.106389,21.764,11.308,1.369,0.236,24.2,23.309,21.922,22.046,23.354,0.1583,2.28,0.764
2.117363,20.77,3.07,2.36,0.589,23.953,22.25,20.481,19.155,18.64,0.6407,3.47,0.41100000000000003
2.105951,19.212,43.774,2.652,0.379,24.619,23.997,20.865,20.023,20.878,0.4057,3.75,0.621
2.106874,20.266,2.3,1.223,0.317,21.541,20.894,20.316,20.054,19.954,0.2297,1.23,0.683
2.112377,20.843,2.082,0.895,0.47,23.225,21.471,20.843,20.679,20.318,0.2341,2.38,0.53
2.11439,20.502,2.525,1.867,0.42,22.573,21.397,20.469,20.089,19.877,0.3348,2.1,0.5800000000000001
2.098959,21.961,2.458,0.882,0.05,24.036,22.735,22.095,21.4,20.679,0.6104,1.94,0.95
2.110105,21.532,2.76,2.543,0.05,23.106,22.484,21.441,20.813,20.034,0.5253,1.67,0.95
2.107367,20.878,18.021,6.659,0.142,26.752,21.371,20.821,20.338,19.247,0.4534,5.93,0.858
2.113046,21.495,2.142,1.099,0.444,24.688,22.442,21.45,21.157,20.404,0.3895,3.24,0.556
2.111904,20.953,2.97,4.924,0.274,25.708,21.42,20.567,19.997,20.646,0.3049,5.14,0.726
2.114643,21.299,2.032,1.574,0.255,22.594,24.202,21.305,20.718,20.566,0.4361,1.29,0.745
2.099868,21.794,1.631,0.763,0.05,23.905,23.501,21.904,22.357,22.125,0.3686,2.0,0.95
2.126231,18.235,11.182,0.366,0.05,19.45,18.976,18.93,18.4,17.726,0.4765,0.52,0.95
2.125724,21.274,3.216,3.271,0.297,23.578,22.357,21.115,20.975,21.221,0.3213,2.46,0.7030000000000001
2.121883,21.564,2.842,1.633,0.3,23.161,22.378,21.708,21.227,21.16,0.4881,1.45,0.7
2.128796,21.002,7.36,1.737,0.05,22.234,22.11,21.198,21.191,20.609,0.3843,1.04,0.95
2.126221,21.803,7.36,0.776,0.05,24.465,24.789,22.096,21.172,21.274,0.4566,2.37,0.95
2.136653,20.603,2.542,2.212,0.237,21.559,20.624,20.623,20.492,20.872,0.1248,0.94,0.763
2.122715,21.756,2.151,1.527,0.057,22.943,22.663,21.607,21.027,20.438,0.5314,1.34,0.943
2.14806,17.802,6.952,6.477,0.794,19.112,17.849,17.398,17.105,17.021,0.0733,1.71,0.20599999999999996
2.144218,21.714,1.449,0.388,0.251,23.165,22.188,21.769,21.585,21.851,0.2589,1.4,0.749
2.151785,21.926,1.938,0.882,0.506,24.802,22.73,21.615,21.295,21.08,0.346,3.19,0.494
2.142619,19.347,3.405,2.79,0.688,21.059,19.961,19.423,19.091,18.992,0.1466,1.64,0.31200000000000006
2.14494,21.061,2.509,2.549,0.3,22.604,21.397,20.902,20.639,20.913,0.1798,1.7,0.7
2.155957,21.367,2.97,2.488,0.567,26.749,24.627,21.262,20.438,21.186,0.4147,5.49,0.43300000000000005
2.15585,20.947,2.97,6.151,0.503,22.083,22.276,20.604,21.643,23.563,0.1112,1.48,0.497
2.040456,20.708,1.699,0.366,0.74,23.898,21.358,20.63,20.528,20.147,0.2462,3.27,0.26
