objid,ra,dec,modelmag_r,modelmag_u,expab_r,devab_r,lnlexp_r,lnldev_r,lnlstar_r,fracdev_r,score,nnavgz
1237653665795801309,150.0888368293,2.77898255407148,19.09313,23.44773,0.4153461,0.3549384,-8.865106,-1.478628,-127.0738,1.0,0.3118683,0.227303
1237653665795801312,150.089819401189,2.78723616285567,19.37335,20.6025,0.05,0.05,-78.40205,-38.53519,-138.6601,1.0,0.3118683,
1237653665795801875,150.201487015804,2.7194786607106,20.58627,22.11806,0.593653,0.4870273,-0.762325,-0.9319951,-20.79741,0.4711858,0.3118683,0.287579
1237653665795801892,150.203915920675,2.81912997060081,20.35933,23.18809,0.3165359,0.2613629,-0.5815789,-0.7151834,-26.86593,0.6176861,0.3118683,0.340375
1237653665795998443,150.666972117582,2.73070988302318,20.77033,22.85556,0.3842293,0.2568331,-0.06659447,-1.211501,-16.30428,0.0,0.3356978,0.376125
1237653665796063525,150.776231929547,2.84015817260884,20.8833,21.89079,0.7513533,0.9999982,-0.0278387,-0.01127651,-1.306896,0.8811815,0.3393173,0.591791
1237653665796063847,150.775865589716,2.79134257609846,20.33808,21.97675,0.9695617,0.9996747,-0.3696691,-0.05289682,-14.29321,1.0,0.3393173,0.177518
1237653665796128944,150.892642326069,2.84814611886444,16.96939,19.78812,0.3523135,0.3004938,-630.8695,-391.4355,-9335.454,0.6964773,0.3526043,0.114771
1237653665796129363,150.892128762929,2.78828070204097,20.68383,23.55105,0.5312927,0.7600009,-1.868738,-1.371458,-4.907566,0.6501032,0.3526043,0.190748
1237653665796129366,150.891148380805,2.86522647965525,20.50205,22.77539,0.493383,0.5074031,-0.6734223,-1.054806,-31.30141,0.384814,0.3526043,0.344899
1237653665796129368,150.892439939794,2.8389737431451,20.19194,24.33692,0.8354198,0.8157059,-0.1243107,-0.1442993,-35.30318,0.7048905,0.3526043,0.254522
1237653665796194316,151.010065186137,2.86482497610835,20.88888,24.63467,0.3667553,0.265784,-2.478322e-06,-0.0008305027,-1.003126,0.0,0.3525206,0.131806
1237653665796194538,151.127994939523,2.87806680485436,17.52771,20.2481,0.6324794,0.5902392,-239.5028,-390.7833,-6197.758,0.3233861,0.3525206,0.12893
1237653665796194813,151.009619976821,2.71632392251311,20.9047,22.54413,0.7016331,0.6499563,-0.1703502,-0.2026138,-9.818773,0.5418058,0.3525206,0.401102
1237653665796195143,151.126929922794,2.81913020874538,19.74285,22.98864,0.7680785,0.8432334,-4.725348,-0.2113391,-60.47168,1.0,0.3525206,0.439515
1237653665796260183,151.239859284681,2.85420345999781,18.9052,21.24399,0.3563828,0.2857653,-1.258676,-51.56228,-854.9781,0.0,0.333504,0.154568
1237653665796260457,151.240173588989,2.75807143983603,20.78448,23.55794,0.314854,0.234425,-0.2158779,-0.186047,-5.116076,0.6782869,0.333504,0.630528
1237653665796325836,151.369592593997,2.74743305090328,20.69269,22.38979,0.548056,0.334303,-0.5601634,-0.5567226,-5.14992,0.7727931,0.3360939,0.253019
1237653665796325845,151.370475231062,2.81129078360684,20.60653,23.95278,0.8418328,0.7405604,-0.7464807,-0.6473125,-11.21805,0.7903607,0.3360939,0.309268
1237653665796456722,151.596681971329,2.77459570125956,20.14028,21.57395,0.2885771,0.2404004,-0.3658257,-4.128299,-89.12326,0.0,0.3560618,0.18338
1237653665796456821,151.597050531113,2.75922674589155,20.4405,22.59954,0.7561332,0.6609294,-1.305636,-4.741879,-47.9121,0.0,0.3560618,0.361887
1237653665796522618,151.824996633468,2.81059121528288,20.0572,22.19023,0.2568699,0.2008717,-0.08664511,-6.970608,-136.8138,0.0,0.3609142,0.384158
1237653665796522891,151.824961178037,2.85206026448386,20.46094,23.09743,0.7789466,0.7506781,-0.05967762,-0.01634405,-9.519361,0.7600679,0.3609142,0.361888
1237653665796587800,151.93778716836,2.90959190176531,18.88531,21.3854,0.3103517,0.2573869,-6.846574,-12.26307,-905.239,0.4827127,0.3566948,0.22487
1237653665796588075,151.937513497524,2.77623836888187,20.57036,23.25413,0.3433523,0.2653883,-0.5844598,-1.798311,-33.32482,0.0,0.3566948,0.365624
1237653665796588085,151.93894046105,2.82918883206297,20.53781,25.68327,0.2692991,0.176396,-1.191738,-3.378307,-42.38039,0.0,0.3566948,0.50403
1237654599951909315,148.049343022816,2.84094699318437,20.21023,21.80321,0.2407607,0.2655385,-2.915675,-8.267034,-86.36089,0.0,0.8319512,0.280786
1237654599951909320,148.049955288008,2.87734377645951,19.37949,22.30789,0.4765668,0.4038902,-6.172729,-0.2840699,-145.1978,1.0,0.8319512,0.303823
1237654599952040410,148.326325452156,2.88603959674533,20.95414,24.11296,0.05,0.05,-0.0100255,-0.02594353,-1.101515,0.0,0.8239096,0.444706
1237654599952171160,148.657520627598,2.89195525807059,19.18238,23.47303,0.8359627,0.8289141,-20.56758,-0.892004,-166.441,1.0,0.8195424,0.348986
1237654599952171490,148.655218082347,2.91113162058916,18.95849,25.74445,0.793187,0.8383115,-38.08256,-4.981431,-265.6595,1.0,0.8195424,0.394458
1237654599952171502,148.657642951977,2.96954188512836,18.95794,22.80925,0.8217797,0.7998827,-34.85313,-1.472021,-248.9589,1.0,0.8195424,0.333412
1237654599952236896,148.779558690444,2.87320815809399,19.45175,20.83844,0.8716292,0.8417292,-0.5077745,-17.21655,-247.8367,0.0,0.8167228,0.175459
1237654599952302591,148.900286035812,2.86614315698269,20.24918,24.24509,0.5586084,0.6173136,-2.217752,-1.30312,-11.16233,1.0,0.8272686,0.397947
1237654599952367977,149.141341568216,2.98684505341275,20.66677,24.19467,0.2427702,0.1819149,-2.58108,-1.430898,-10.31851,1.0,0.8245546,0.310486
1237654599952368287,149.143395922427,2.86959693258526,19.40043,22.04905,0.8188124,0.7724223,-0.01357793,-2.187351,-221.3469,0.317124,0.8245546,0.161833
1237654599952368293,149.141099310646,2.97729629967787,20.13993,25.11948,0.9997327,0.9960783,-0.0717995,-0.000382673,-14.67529,1.0,0.8245546,0.312011
1237654599952433694,149.263141156438,2.90441294717712,20.95234,22.75484,0.8286855,0.9372628,-0.1400859,-0.1112195,-0.6791476,0.9345447,0.8384558,0.356415
1237654599952564324,149.618065183723,3.01884214608871,20.95331,22.27587,0.05,0.05,-0.3232704,-1.223848,-9.155273,0.0,0.8299807,0.207046
1237654599952564776,149.616791927331,2.87823039585931,19.52748,21.95056,0.8738195,0.8933754,-3.624445,-2.353537,-110.1445,0.7002882,0.8299807,0.336151
1237654599952564787,149.617904625534,2.943668223729,19.39763,21.76759,0.4751425,0.4343817,-1.617002,-30.74134,-359.1642,0.0,0.8299807,0.21722
1237654599952695727,149.849859393848,2.8813024973788,19.31232,21.50648,0.7910836,0.8025355,-2.754498,-4.796489,-218.2125,0.5553622,0.8299211,0.181254
1237654599952695938,149.848893350829,2.8599779659683,20.44118,22.33199,0.6984245,0.5993249,-0.3474463,-0.2057896,-3.230404,1.0,0.8299211,0.359452
1237654599952695940,149.851578498847,2.84587000007847,19.72068,22.68122,0.2633441,0.2089736,-1.577051,-0.2584111,-74.96384,0.9487797,0.8299211,0.276459
1237654599952695941,149.850346305502,2.84805310125521,20.56397,23.447,0.6166385,0.4828961,-0.9908121,-0.4762114,-3.983687,1.0,0.8299211,0.408408
1237654599952695961,149.850937373715,2.99163297658574,20.11099,21.14853,0.8743188,0.9039514,-2.601796,-1.340516,-18.17076,1.0,0.8299211,0.158682
1237654599952695965,149.850362182333,3.02653977186277,19.91716,22.97956,0.2810736,0.2107938,-0.9577007,-1.603873,-104.6891,0.5371051,0.8299211,0.278931
1237654599952761221,150.090186518045,2.86748791392483,18.47337,20.30795,0.9093738,0.8847021,-8.275208,-205.7481,-1633.46,0.0,0.8367845,0.119673
1237654599952761263,149.959449055254,2.85994511027729,20.78052,22.73648,0.4770127,0.4061098,-0.4596865,-0.761521,-15.22898,0.1995035,0.8367845,0.418992
1237654601026503124,150.001737692936,3.77129914848915,19.83485,21.22457,0.7385872,0.7280617,-0.04412611,-6.115365,-135.8426,0.0,0.8573496,0.298551
1237654601026503129,150.002389155855,3.82660388888668,20.87305,21.70981,0.4931278,0.348522,-0.5080649,-2.7084,-21.66312,0.0,0.8573496,0.258144
1237654601026503445,150.0020615989,3.78045953631949,20.26566,21.44676,0.5315846,0.5060095,-1.416759,-0.9622452,-23.95381,0.7338752,0.8573496,0.26923
1237654601026503452,150.00074986567,3.83583331975463,20.12445,21.73917,0.7646455,0.7403258,-0.02755875,-1.916632,-83.56455,0.0,0.8573496,0.28652
1237654601026503457,150.001302164153,3.86274957929451,19.65806,22.50023,0.4301969,0.5014776,-4.654583,-4.900454,-97.02082,0.662049,0.8573496,0.216434
1237654601026503703,150.001288021471,3.73189983662179,19.97302,20.21541,0.05,0.9999153,-1.381067,-6.142305,-5.279235,0.0,0.8573496,0.391079
1237654601026568719,150.114452234568,3.72666810174573,20.48014,26.31296,0.6449643,0.5126086,-3.019998,-2.200612,-16.71186,0.9669502,0.8531529,0.407446
1237654601026568721,150.114716816405,3.73501521353211,20.38015,22.16156,0.2499405,0.1499982,-1.650685,-0.7157755,-23.07425,1.0,0.8531529,0.239539
1237654601026634523,150.225026940074,3.79720394006785,20.75201,24.83688,0.1800669,0.1955781,-0.1312015,-0.05776047,-2.013809,1.0,0.8634827,0.5263
1237654601026699702,150.346174344292,3.84324957822792,20.46207,22.96568,0.2969904,0.1879951,-0.2788301,-1.189427,-51.08698,0.0,0.8532333,0.339674
1237654601026699710,150.347364395094,3.90018871794339,20.21508,21.57959,0.8611731,0.7796946,-3.606106,-10.23644,-81.80123,0.0,0.8532333,0.23719
1237654601026765487,150.569767276605,3.87793336888412,20.84117,22.36475,0.7269253,0.9374941,-2.237792,-3.365704,-22.65573,0.08181082,0.8579762,0.327099
1237654601026765489,150.57165939905,3.84884761216692,20.26337,23.48468,0.682165,0.7271942,-1.197918,-1.113454,-7.160989,0.912197,0.8579762,0.260755
1237654601026830732,150.682047638607,3.7802904009806,20.49558,23.10704,0.3100326,0.2535089,-0.03436112,-0.001212344,-9.345941,1.0,0.8406382,0.395743
1237654601026896224,150.802033223199,3.78932818550276,20.72601,23.33016,0.3069251,0.3024934,-0.5168597,-1.846588,-22.57357,0.0,0.8284795,0.229694
1237654601027027181,151.156026491069,3.91647886030412,20.8138,24.95719,0.4737128,0.6754454,-0.01313401,-0.008617579,-1.277697,0.7089517,0.8321655,0.477138
1237654601027027471,151.15564795968,3.75603503507966,20.67809,22.93542,0.5578484,0.5486299,-0.1119763,-0.9845715,-21.50369,0.0,0.8321655,0.35708
1237654601027093179,151.383064810764,3.91277780957165,20.35482,22.33656,0.5003313,0.4750755,-0.06681214,-0.02362434,-12.18184,0.8552364,0.8409837,0.216148
1237654601027158700,151.511397305804,3.93441513558776,20.6938,22.63197,0.4400306,0.3794587,-0.004885106,-0.1031525,-22.87191,0.0,0.8404953,0.386998
1237654601027223941,151.624060565382,3.85871578441719,18.97781,20.45753,0.9265168,0.9294023,-1.605119,-48.87018,-536.7197,0.0,0.8429165,0.205113
1237654601027289391,151.736159146931,3.84487594657944,19.347,20.89531,0.3540069,0.301627,-0.0759574,-6.339036,-397.9752,0.1612213,0.8559662,0.190042
1237654601027289589,151.735704083492,3.90681809874417,20.68653,22.25615,0.76416,0.7761409,-0.1624218,-0.802083,-23.33495,0.0,0.8559662,0.292547
1237654601027289605,151.735549205195,3.97452529714983,19.81152,22.38586,0.9179653,0.9544848,-12.28004,-1.605341,-56.9929,1.0,0.8559662,0.360019
1237654601027289812,151.843737354769,3.78299181576489,19.68495,21.60374,0.5829975,0.5207123,-0.4506766,-14.72016,-221.3931,0.0,0.8559662,0.374262
1237654604246745599,148.08961880725,3.01012297402553,20.74048,22.11945,0.3549164,0.5786172,-2.9824,-2.767129,-8.382507,0.432586,0.8484616,0.383666
1237654604246745731,148.156137646969,3.03666988877849,20.54647,25.33209,0.3374505,0.2252109,-0.9078508,-2.629524,-42.51556,0.0,0.8484616,0.359801
1237654604246745735,148.15766446659,3.07068816820313,20.7538,22.25744,0.3620838,0.3144373,-0.797004,-1.569693,-19.16056,0.0,0.8484616,0.498342
1237654604246745751,148.158788360191,3.16184890905726,20.90045,25.31396,0.6809948,0.6356254,-0.4148062,-0.4830044,-1.4673,0.0,0.8484616,0.391278
1237654604246745959,148.091731558516,2.98880091971895,20.08707,22.77944,0.3366875,0.3162767,-0.3482129,-0.1290442,-27.11276,0.7166751,0.8484616,0.420787
1237654604246746102,148.156477575093,3.07394835299426,20.99974,24.62302,0.7239316,0.6002277,-0.2626078,-0.2388301,-3.664998,0.7466038,0.8484616,0.366069
1237654604246810812,148.310476889933,3.15117919077525,17.72388,26.30752,0.3902211,0.523815,-423.6336,-578.9218,-1357.023,0.0,0.8666178,0.213191
1237654604246810913,148.223827270786,2.99207491353517,18.3289,21.35652,0.4600666,0.4050209,-32.50109,-10.44494,-1322.178,0.7304985,0.8666178,0.216498
1237654604246811014,148.224697066631,3.01962465958288,19.58532,21.6881,0.7762373,0.7436103,-0.8185547,-0.9529506,-79.4149,0.72768,0.8666178,0.279977
1237654604246811121,148.223503589466,3.05041895896335,20.30989,22.82314,0.7635958,0.7842137,-0.3539308,-0.1290078,-10.80699,0.9536884,0.8666178,0.387341
1237654604246811133,148.224863798192,3.14163486050239,20.82677,22.03166,0.5876694,0.6394827,-0.502921,-2.98604,-23.33098,0.0,0.8666178,0.19106
1237654604246811282,148.312613743856,3.08946065648369,19.83388,22.99474,0.8425043,0.8383537,-0.1045734,-0.2722377,-65.29489,0.6182975,0.8666178,0.210502
1237654604246811284,148.312008557272,3.13803576051813,20.84374,25.10803,0.5667978,0.5580713,-2.14439,-2.884957,-6.030539,0.0,0.8666178,
1237654604246876274,148.445320390304,2.98741306512649,19.94043,24.29014,0.8244871,0.7904081,-1.651578,-0.4425008,-20.97837,1.0,0.871991,0.3259
1237654604246876482,148.443689409751,3.03842265088425,18.57796,21.39094,0.8381228,0.7741753,-77.09489,-4.59798,-462.8497,1.0,0.871991,0.149227
1237654604246876486,148.445492070802,3.03506121308175,18.5422,19.82808,0.4045041,0.3812211,-10.20114,-57.71712,-1220.287,0.1426992,0.871991,0.06202
1237654604246942184,148.562188449135,2.99849759572289,19.58027,24.00183,0.9329022,0.9415131,-4.493806,-0.1526687,-85.66554,1.0,0.8645229,0.357563
1237654604246942203,148.562377229461,3.13299209210145,20.62155,23.35155,0.4405903,0.349985,-0.0221475,-0.002283627,-9.225385,0.9486797,0.8645229,0.188197
1237654604247007560,148.682988888193,3.10784443306667,20.62614,20.70245,0.05,0.05,-7.283569,-9.515545,-15.01595,0.0,0.8729425,0.441279
1237654604247073147,148.9249367982,3.19139691559625,20.92095,22.19911,0.8533455,0.8702681,-0.08358213,-0.5950314,-10.89769,0.0,0.8717425,0.303935
1237654604247073184,148.799463871186,3.04787769594515,20.007,22.37803,0.4171503,0.3570762,-0.5591989,-0.3054458,-62.36587,0.7132657,0.8717425,0.416014
1237654604247073189,148.800996562148,3.05473869370513,20.01149,24.61352,0.6685039,0.6429732,-1.853406,-0.4676713,-41.0402,0.9710618,0.8717425,0.372306
1237654604247073410,148.925398991743,3.07308500883561,20.50349,23.22624,0.05,0.05,-1.015074,-2.243097,-52.22071,0.0,0.8717425,0.348099
1237654604247073418,148.925493315028,3.18172132271315,19.50617,23.02426,0.6220415,0.6002615,-3.796543,-3.452832,-172.2258,0.6045025,0.8717425,0.208647
1237654604247138751,149.046651890702,3.06960791689466,19.15917,21.5845,0.7709984,0.7183833,-1.674192,-0.8128077,-310.1939,0.6674218,0.8696398,0.298747
1237654604247138752,149.04466910174,3.06569205241106,20.6227,24.63513,0.4237086,0.3255082,-0.0001870594,-0.06943464,-28.08133,0.0,0.8696398,0.449081
1237654604247138753,149.045949336522,3.06768004754537,20.2407,22.98429,0.6113759,0.5863136,-0.007433132,-0.8596463,-69.24482,0.0,0.8696398,0.319226
1237654604247138762,149.044069299328,3.18006856055776,20.61683,22.90516,0.2271446,0.1724431,-0.1366911,-0.5450552,-27.22074,0.2263923,0.8696398,0.383688
1237654604247204277,149.165026219404,3.09146041863108,19.73779,25.46453,0.6663053,0.702307,-8.081827,-0.4764703,-73.31025,1.0,0.8792949,0.292452
1237654604247204296,149.166153521102,3.17202761947419,20.47234,22.78544,0.5025122,0.422886,-0.07898738,-0.5151014,-40.15691,0.1744263,0.8792949,0.376532
1237654604247269804,149.295305486231,3.04127345862536,20.66942,23.55351,0.3133516,0.2003647,-0.6312505,-1.351321,-33.42839,0.1319085,0.8727649,0.464164
1237654604247335309,149.423640113408,3.05429825180635,20.74414,22.983,0.4341454,0.3152998,-1.062792,-0.7522153,-8.399115,0.9557586,0.8440102,0.356431
1237654604247335490,149.539378939993,3.10483352563311,20.60985,21.95918,0.6333145,0.5620456,-1.976113,-1.468834,-10.1737,0.9252676,0.8440102,0.564772
1237654604247400829,149.538793342795,3.20528431365585,20.75628,23.28275,0.6593859,0.5593072,-0.3022401,-0.4183503,-3.008139,0.0,0.8386241,0.288588
1237654604247401065,149.657379477416,3.06087058359283,20.86117,25.06402,0.05,0.1919206,-6.373064,-5.367623,-9.867125,0.3632535,0.8386241,0.368317
1237654604247466147,149.782569183367,3.22559015766969,17.32246,20.14343,0.5361928,0.5096217,-471.9049,-139.0336,-5308.479,0.8375679,0.8522735,0.117038
1237654604247532164,149.886639653525,3.16044699759901,20.99409,24.07084,0.1499573,0.05,-1.498321,-0.888024,-5.246247,1.0,0.836228,0.538466
1237654604247597403,150.002373257959,3.08699252852669,18.00531,21.69232,0.8257771,0.7760504,-266.8161,-17.83427,-1325.042,1.0,0.8249025,0.225532
1237654604247597606,150.002681691208,3.09252351985224,20.95862,24.04747,0.3624523,0.2081894,-5.843261,-6.032954,-14.57899,0.5858747,0.8249025,0.343506
1237654604247597848,150.114150666556,3.09184854776856,20.70775,22.34557,0.5204927,0.5072047,-0.5139479,-0.7419831,-8.513212,0.2903333,0.8249025,0.363616
1237654604247597858,150.114840211111,3.21389952068421,20.6439,25.69803,0.9073409,0.6731783,-10.3739,-8.602726,-13.55492,1.0,0.8249025,0.335797
1237654604783616497,148.121805717011,3.46668177060605,20.41108,21.81559,0.4960759,0.5326936,-0.007277582,-0.007735903,-2.035096,0.7619662,0.8481416,
1237654604783616625,148.050716731,3.52151478755557,20.15485,21.74616,0.9411113,0.9025399,-0.03512444,-3.766335,-78.57329,0.0,0.8481416,0.336175
1237654604783616796,148.122240940755,3.56581547559612,20.14386,22.55726,0.9141709,0.7493895,-1.792451,-1.487862,-7.490521,0.9988766,0.8481416,0.45028
1237654604783747762,148.440585006632,3.56157541787461,20.09924,22.95813,0.7876858,0.6881542,-0.1631995,-5.158546,-102.1769,0.0,0.8586172,0.274989
1237654604783747767,148.441652563239,3.56902294908742,20.23276,22.91668,0.7321654,0.7683567,-0.3769627,-0.08041961,-9.905244,1.0,0.8586172,0.359377
1237654604783943706,148.802173416715,3.57845130490678,18.22979,21.03757,0.2109601,0.1594231,-6.596349,-137.4644,-2505.813,0.03412827,0.8735208,0.14087
1237654604783944154,148.80431316834,3.44707625820568,19.96187,23.08872,0.4542031,0.3766792,-1.14407,-0.6327488,-64.22182,0.7972997,0.8735208,0.281407
1237654604783944157,148.803982946437,3.46625209679746,19.1251,21.30062,0.3288603,0.2824999,-0.02760673,-19.78036,-609.9414,0.06750814,0.8735208,0.122091
1237654604783944161,148.803734961528,3.49055848624956,20.77617,22.56362,0.460356,0.332352,-0.4076503,-2.614808,-24.73476,0.0,0.8735208,0.446056
1237654604783944407,148.921847911129,3.48378585021106,20.14681,22.36081,0.6927885,0.6011986,-0.08899086,-2.368729,-68.51496,0.0,0.8735208,0.366128
1237654604783944408,148.923882109232,3.46127979338466,20.56273,22.77537,0.3589872,0.2700126,-0.01522869,-0.008865636,-11.57113,0.7927484,0.8735208,0.430712
1237654604784009281,149.034833329459,3.62431904300799,19.92014,24.23137,0.7499679,0.67036,-12.94859,-46.43142,-211.4329,0.0,0.862648,0.427987
1237654604784009282,149.036697957468,3.62261529105795,20.83803,23.64947,0.8300578,0.8407246,-0.002614219,-0.02168084,-2.078441,0.0,0.862648,0.372274
1237654604784009318,149.035601945355,3.51154384229461,20.94052,23.14785,0.5503631,0.4603042,-0.0682191,-0.1319049,-10.20721,0.3035385,0.862648,0.15453
1237654604784009645,148.923142957611,3.5203903796916,19.86368,23.44801,0.876937,0.9683854,-1.996168,-0.6734776,-45.21103,0.9472752,0.862648,0.281494
1237654604784009647,148.922892769956,3.55973865204522,20.95093,22.04361,0.4656631,0.3682098,-0.2403215,-0.6374067,-11.74677,0.0,0.862648,0.496047
1237654604784009650,148.923300694603,3.56849878880722,20.24266,23.65103,0.3266276,0.2873906,-0.2943354,-1.101997,-58.57511,0.3285891,0.862648,0.380329
